251	88	1	38	1	0	1	2	1	4	1	18	1	0.6	3	0.372093	2	32	1	86	1	6	1	10	1
252	226	1	34	1	52	1	22	1	2	1	10	1	0.77551	4	0.466667	2	70	1	150	1	76	1	98	1
253	542	1	124	1	203	1	48	1	2	1	34	1	0.757143	4	0.515385	3	201	1	390	1	106	1	140	1
254	885	2	252	1	121	1	93	2	20	1	76	2	0.869281	4	0.436129	2	338	2	775	2	133	1	153	1
255	1640	2	949	3	295	2	85	2	40	1	0	1	0.812121	4	0.54531	3	686	3	1258	2	268	2	330	2
256	1013	2	318	1	107	1	78	2	28	1	168	3	0.805556	4	0.434783	2	350	2	805	2	145	1	180	1
257	500	1	156	1	258	2	34	1	22	1	0	1	0.875	4	0.517413	3	208	1	402	1	84	1	96	1
258	1542	2	709	2	187	1	55	1	139	2	0	1	0.817289	4	0.498671	2	563	2	1129	2	416	3	509	3
259	430	1	248	1	7	1	10	1	53	1	0	1	0.704	3	0.587629	3	171	1	291	1	88	1	125	1
260	842	2	658	2	136	1	43	1	23	1	35	1	0.815217	4	0.450464	2	291	1	646	1	225	2	276	2
261	620	1	247	1	305	2	60	1	9	1	37	1	0.826923	4	0.396552	2	184	1	464	1	215	2	260	2
262	1387	2	373	1	172	1	52	1	4	1	13	1	0.834846	4	0.515801	3	457	2	886	2	460	3	551	3
263	77	1	121	1	1	1	9	1	11	1	0	1	0.355932	2	0.5	2	28	1	56	1	21	1	59	1
264	101	1	52	1	2	1	3	1	8	1	0	1	0.659574	3	0.636364	3	35	1	55	1	31	1	47	1
265	898	2	477	2	107	1	69	2	61	1	3	1	0.755396	4	0.507712	3	395	2	778	2	105	1	139	1
266	10	1	23	1	2	1	0	1	3	1	0	1	0.4	2	0.5	2	4	1	8	1	2	1	5	1
267	282	1	136	1	32	1	22	1	2	1	34	1	0.8	4	0.367647	2	100	1	272	1	48	1	60	1
268	667	1	546	2	109	1	72	2	61	1	8	1	0.556886	3	0.456452	2	283	1	620	1	93	1	167	1
269	1892	3	328	1	222	1	92	2	12	1	140	3	0.876471	4	0.417027	2	578	2	1386	2	596	4	680	4
270	13	1	13	1	2	1	1	1	1	1	0	1	0.75	3	0.416667	2	5	1	12	1	3	1	4	1
271	501	1	162	1	137	1	30	1	14	1	88	2	0.794118	4	0.389113	2	193	1	496	1	27	1	34	1
272	769	1	191	1	124	1	64	1	15	1	63	1	0.829016	4	0.483186	2	273	1	565	1	160	1	193	1
273	513	1	401	1	39	1	36	1	38	1	0	1	0.574194	3	0.510843	3	212	1	415	1	89	1	155	1
274	764	1	258	1	532	3	80	2	20	1	44	1	0.722222	3	0.418478	2	308	2	736	2	104	1	144	1
275	1432	2	311	1	242	2	98	2	17	1	136	3	0.80916	4	0.458157	2	542	2	1183	2	212	2	262	2
276	123	1	70	1	17	1	12	1	7	1	0	1	0.65625	3	0.459459	2	51	1	111	1	21	1	32	1
277	453	1	400	1	81	1	60	1	39	1	6	1	0.699248	3	0.479675	2	177	1	369	1	93	1	133	1
278	105	1	87	1	8	1	5	1	29	1	0	1	0.473684	2	0.466019	2	48	1	103	1	9	1	19	1
279	446	1	455	2	83	1	43	1	32	1	0	1	0.631579	3	0.478972	2	205	1	428	1	36	1	57	1
280	386	1	243	1	14	1	16	1	101	2	0	1	0.637931	3	0.508143	3	156	1	307	1	74	1	116	1
281	490	1	188	1	198	1	30	1	28	1	32	1	0.746032	3	0.387234	2	182	1	470	1	94	1	126	1
282	76	1	158	1	22	1	10	1	8	1	0	1	0	1	0.365385	2	38	1	104	1	0	1	14	1
283	179	1	127	1	44	1	17	1	16	1	8	1	0.5	2	0.520548	3	76	1	146	1	19	1	38	1
284	562	1	198	1	78	1	36	1	10	1	84	2	0.794872	4	0.38806	2	208	1	536	1	62	1	78	1
285	78	1	70	1	6	1	8	1	18	1	0	1	0.541667	3	0.393939	2	26	1	66	1	26	1	48	1
286	622	1	168	1	105	1	58	1	17	1	74	2	0.694737	3	0.428826	2	241	1	562	1	66	1	95	1
287	430	1	302	1	94	1	44	1	68	1	0	1	0.535714	3	0.490196	2	200	1	408	1	30	1	56	1
288	1146	2	266	1	445	2	93	2	9	1	16	1	0.821429	4	0.444934	2	404	2	908	2	322	2	392	2
289	719	1	399	1	154	1	44	1	29	1	37	1	0.827273	4	0.430293	2	250	1	581	1	182	1	220	2
290	586	1	336	1	213	1	39	1	12	1	82	2	0.823529	4	0.501155	3	217	1	433	1	70	1	85	1
291	2451	3	1001	3	812	4	176	3	50	1	135	3	0.823529	4	0.453174	2	871	3	1922	3	574	4	697	4
292	954	2	559	2	131	1	64	1	99	2	1	1	0.693182	3	0.537709	3	385	2	716	2	183	1	264	2
293	26	1	2	1	5	1	0	1	0	1	2	1	0.571429	3	0.416667	2	10	1	24	1	4	1	7	1
294	459	1	304	1	28	1	15	1	43	1	0	1	0.648	3	0.552632	3	189	1	342	1	81	1	125	1
295	296	1	191	1	49	1	34	1	30	1	32	1	0.8	4	0.461538	2	114	1	247	1	36	1	45	1
296	115	1	69	1	36	1	5	1	13	1	0	1	0.636364	3	0.6	3	54	1	90	1	7	1	11	1
297	74	1	32	1	18	1	3	1	2	1	5	1	0.625	3	0.376471	2	32	1	85	1	5	1	8	1
298	62	1	38	1	2	1	5	1	3	1	0	1	0.592593	3	0.560976	3	23	1	41	1	16	1	27	1
299	899	2	259	1	104	1	65	1	16	1	140	3	0.885965	4	0.467994	2	329	2	703	1	101	1	114	1
300	14	1	10	1	1	1	2	1	0	1	0	1	0	1	0.368421	2	7	1	19	1	0	1	0	1
301	1050	2	737	2	150	1	72	2	34	1	128	2	0.797927	4	0.472325	2	384	2	813	2	154	1	193	1
302	1492	2	366	1	270	2	92	2	32	1	138	3	0.726804	3	0.392387	2	536	2	1366	2	282	2	388	2
303	314	1	230	1	58	1	52	1	28	1	38	1	0.583333	3	0.424658	2	124	1	292	1	28	1	48	1
304	1333	2	268	1	892	4	42	1	12	1	124	2	0.937778	4	0.506599	3	499	2	985	2	211	2	225	2
305	818	1	194	1	353	2	48	1	2	1	86	2	0.844828	4	0.449008	2	317	2	706	1	98	1	116	1
306	163	1	89	1	25	1	10	1	17	1	0	1	0.2	1	0.543624	3	81	1	149	1	1	1	5	1
307	687	1	705	2	132	1	32	1	100	2	0	1	0.744292	3	0.503846	3	262	1	520	1	163	1	219	2
308	635	1	222	1	75	1	32	1	26	1	96	2	0.717172	3	0.398637	2	234	1	587	1	71	1	99	1
309	113	1	33	1	6	1	7	1	2	1	22	1	0.777778	4	0.388889	2	42	1	108	1	7	1	9	1
310	2027	3	620	2	218	1	70	2	79	1	51	1	0.914676	4	0.481283	2	720	3	1496	3	536	3	586	3
311	83	1	105	1	51	1	11	1	9	1	0	1	0.764706	4	0.625	3	35	1	56	1	13	1	17	1
312	19	1	11	1	1	1	2	1	4	1	0	1	0.5	2	0.533333	3	8	1	15	1	3	1	6	1
313	233	1	178	1	19	1	8	1	48	1	0	1	0.765625	4	0.605263	3	92	1	152	1	49	1	64	1
314	882	2	802	2	267	2	75	2	59	1	58	1	0.693069	3	0.462788	2	342	2	739	2	140	1	202	1
315	850	2	742	2	55	1	54	1	127	2	0	1	0.562044	3	0.530488	3	348	2	656	1	154	1	274	2
316	988	2	515	2	119	1	38	1	81	2	82	2	0.820084	4	0.458065	2	355	2	775	2	196	2	239	2
317	44	1	25	1	20	1	9	1	0	1	0	1	1	4	0.4	2	18	1	45	1	8	1	8	1
318	950	2	486	2	92	1	25	1	95	2	0	1	0.72	3	0.528859	3	394	2	745	2	162	1	225	2
319	636	1	355	1	80	1	15	1	62	1	0	1	0.495575	2	0.565875	3	262	1	463	1	112	1	226	2
320	618	1	242	1	68	1	36	1	34	1	80	2	0.830508	4	0.391459	2	220	1	562	1	98	1	118	1
321	333	1	293	1	42	1	37	1	30	1	0	1	0.65035	3	0.487805	2	120	1	246	1	93	1	143	1
322	344	1	78	1	89	1	29	1	2	1	38	1	0.933333	4	0.346457	2	132	1	381	1	42	1	45	1
323	595	1	231	1	157	1	63	1	18	1	108	2	0.789474	4	0.433684	2	206	1	475	1	75	1	95	1
324	894	2	135	1	317	2	29	1	8	1	10	1	0.756098	4	0.48743	2	349	2	716	2	186	1	246	2
325	841	2	191	1	480	3	96	2	8	1	52	1	0.847368	4	0.492936	2	314	2	637	1	161	1	190	1
326	263	1	117	1	58	1	23	1	6	1	35	1	0.384615	2	0.363333	2	109	1	300	1	10	1	26	1
327	197	1	124	1	11	1	9	1	14	1	14	1	0.90625	4	0.409574	2	77	1	188	1	29	1	32	1
328	104	1	98	1	1	1	7	1	16	1	0	1	0.9	4	0.661538	3	43	1	65	1	18	1	20	1
329	791	1	595	2	80	1	26	1	132	2	0	1	0.582143	3	0.601533	3	314	2	522	1	163	1	280	2
330	327	1	126	1	42	1	25	1	5	1	62	1	0.611111	3	0.385382	2	116	1	301	1	33	1	54	1
331	122	1	129	1	14	1	10	1	13	1	0	1	0.666667	3	0.534653	3	54	1	101	1	14	1	21	1
332	1296	2	310	1	218	1	84	2	31	1	109	2	0.852194	4	0.471742	2	409	2	867	2	369	2	433	2
333	651	1	215	1	49	1	53	1	31	1	116	2	0.633028	3	0.432282	2	233	1	539	1	69	1	109	1
334	399	1	329	1	117	1	42	1	19	1	81	2	0.825	4	0.365217	2	126	1	345	1	66	1	80	1
335	79	1	61	1	0	1	6	1	2	1	0	1	0.587302	3	0.428571	2	21	1	49	1	37	1	63	1
336	169	1	116	1	35	1	9	1	6	1	7	1	0.645161	3	0.365979	2	71	1	194	1	20	1	31	1
337	410	1	88	1	106	1	35	1	3	1	60	1	0.8	4	0.409605	2	145	1	354	1	60	1	75	1
338	255	1	74	1	123	1	40	1	13	1	18	1	0.694915	3	0.404959	2	98	1	242	1	41	1	59	1
339	661	1	248	1	161	1	34	1	22	1	27	1	0.714286	3	0.486207	2	282	1	580	1	70	1	98	1
340	123	1	238	1	8	1	8	1	43	1	0	1	0.647059	3	0.523256	3	45	1	86	1	33	1	51	1
341	56	1	16	1	29	1	9	1	1	1	10	1	1	4	0.357143	2	20	1	56	1	6	1	6	1
342	512	1	356	1	90	1	58	1	14	1	60	1	0.740741	3	0.377289	2	206	1	546	1	40	1	54	1
343	384	1	215	1	42	1	28	1	51	1	1	1	0.801471	4	0.443366	2	137	1	309	1	109	1	136	1
344	28	1	28	1	2	1	2	1	2	1	0	1	1	4	0.333333	2	12	1	36	1	4	1	4	1
345	1681	3	950	3	149	1	80	2	34	1	15	1	0.778495	4	0.488024	2	652	3	1336	2	362	2	465	3
346	356	1	314	1	50	1	24	1	122	2	0	1	0.76	4	0.460526	2	140	1	304	1	76	1	100	1
347	215	1	54	1	39	1	19	1	2	1	18	1	0.712121	3	0.352113	2	75	1	213	1	47	1	66	1
348	788	1	155	1	158	1	28	1	4	1	111	2	0.86036	4	0.439421	2	243	1	553	1	191	2	222	2
349	37	1	59	1	7	1	8	1	4	1	0	1	0.636364	3	0.517241	3	15	1	29	1	7	1	11	1
350	1239	2	404	1	143	1	66	1	33	1	157	3	0.73913	3	0.473948	2	473	2	998	2	136	1	184	1
351	678	1	374	1	93	1	70	2	18	1	142	3	0.732394	3	0.431373	2	242	1	561	1	52	1	71	1
352	852	2	143	1	324	2	54	1	7	1	69	2	0.907143	4	0.478134	2	328	2	686	1	127	1	140	1
353	1134	2	220	1	326	2	98	2	10	1	174	3	0.746269	3	0.436105	2	430	2	986	2	100	1	134	1
354	868	2	178	1	424	2	100	2	10	1	64	1	0.731183	3	0.475783	2	334	2	702	1	136	1	186	1
355	1110	2	360	1	794	4	189	3	11	1	17	1	0.620567	3	0.507743	3	459	2	904	2	175	1	282	2
356	1619	2	293	1	469	3	57	1	27	1	16	1	0.766272	4	0.489439	2	672	3	1373	2	259	2	338	2
357	184	1	98	1	24	1	26	1	12	1	8	1	0.571429	3	0.36036	2	80	1	222	1	16	1	28	1
358	1398	2	285	1	305	2	61	1	16	1	73	2	0.779545	4	0.473025	2	491	2	1038	2	343	2	440	3
359	774	1	346	1	112	1	56	1	65	1	124	2	0.629213	3	0.423077	2	297	1	702	1	56	1	89	1
360	9	1	6	1	4	1	2	1	3	1	1	1	0	1	0.363636	2	4	1	11	1	0	1	0	1
361	2490	3	540	2	446	2	198	3	52	1	236	4	0.829508	4	0.440969	2	874	3	1982	3	506	3	610	3
362	78	1	48	1	27	1	9	1	4	1	16	1	0.666667	3	0.341176	2	29	1	85	1	4	1	6	1
363	1329	2	705	2	169	1	63	1	26	1	1	1	0.779026	4	0.513761	3	560	2	1090	2	208	2	267	2
364	489	1	387	1	145	1	97	2	46	1	41	1	0.674157	3	0.439909	2	194	1	441	1	60	1	89	1
365	674	1	214	1	258	2	55	1	5	1	1	1	0.716738	3	0.455856	2	253	1	555	1	167	1	233	2
366	122	1	63	1	15	1	15	1	3	1	20	1	0.9	4	0.358974	2	42	1	117	1	18	1	20	1
367	508	1	552	2	62	1	56	1	86	2	14	1	0.854839	4	0.38189	2	194	1	508	1	106	1	124	1
368	26	1	27	1	0	1	3	1	4	1	0	1	0.75	3	0.4	2	10	1	25	1	6	1	8	1
369	585	1	287	1	84	1	33	1	25	1	1	1	0.634615	3	0.56927	3	226	1	397	1	132	1	208	1
370	189	1	135	1	33	1	21	1	28	1	10	1	0.690476	3	0.431034	2	75	1	174	1	29	1	42	1
371	194	1	157	1	21	1	6	1	19	1	1	1	0.8125	4	0.398964	2	77	1	193	1	39	1	48	1
372	1269	2	705	2	342	2	130	2	173	3	0	1	0.618483	3	0.504505	3	504	2	999	2	261	2	422	2
373	1156	2	234	1	183	1	99	2	20	1	158	3	0.706468	3	0.414327	2	428	2	1033	2	142	1	201	1
374	543	1	232	1	70	1	62	1	14	1	1	1	0.810811	4	0.493852	2	241	1	488	1	60	1	74	1
375	532	1	252	1	36	1	29	1	34	1	0	1	0.744828	3	0.477477	2	212	1	444	1	108	1	145	1
376	358	1	100	1	70	1	21	1	9	1	45	1	0.797101	4	0.408228	2	129	1	316	1	55	1	69	1
377	272	1	182	1	112	1	32	1	12	1	38	1	0.714286	3	0.282209	2	92	1	326	1	50	1	70	1
378	784	1	227	1	92	1	48	1	5	1	132	3	0.897196	4	0.40407	2	278	1	688	1	96	1	107	1
379	1896	3	732	2	82	1	52	1	83	2	1	1	0.77057	4	0.556962	3	704	3	1264	2	487	3	632	3
380	1215	2	281	1	348	2	101	2	12	1	18	1	0.832869	4	0.404869	2	449	2	1109	2	299	2	359	2
381	134	1	45	1	16	1	8	1	7	1	15	1	0.710526	3	0.353846	2	46	1	130	1	27	1	38	1
382	128	1	46	1	16	1	10	1	3	1	5	1	0.717391	3	0.378151	2	45	1	119	1	33	1	46	1
383	228	1	67	1	122	1	34	1	11	1	7	1	0.836735	4	0.396476	2	90	1	227	1	41	1	49	1
384	416	1	90	1	252	2	48	1	10	1	26	1	0.783784	4	0.412935	2	166	1	402	1	58	1	74	1
385	272	1	62	1	42	1	26	1	12	1	26	1	0.7	3	0.435644	2	88	1	202	1	70	1	100	1
386	1280	2	140	1	292	2	94	2	17	1	136	3	0.865672	4	0.43804	2	456	2	1041	2	232	2	268	2
387	208	1	243	1	11	1	15	1	89	2	0	1	0.580645	3	0.587786	3	77	1	131	1	54	1	93	1
388	75	1	64	1	1	1	4	1	16	1	0	1	0.590909	3	0.455882	2	31	1	68	1	13	1	22	1
389	41	1	86	1	15	1	10	1	10	1	0	1	0.583333	3	0.485714	2	17	1	35	1	7	1	12	1
390	210	1	291	1	47	1	26	1	46	1	0	1	0.8	4	0.475962	2	99	1	208	1	12	1	15	1
391	135	1	41	1	14	1	10	1	2	1	16	1	0.875	4	0.462264	2	49	1	106	1	21	1	24	1
392	1016	2	670	2	112	1	126	2	170	3	0	1	0.685714	3	0.461905	2	388	2	840	2	240	2	350	2
393	939	2	637	2	124	1	41	1	73	1	1	1	0.714801	3	0.471939	2	370	2	784	2	198	2	277	2
394	1608	2	588	2	180	1	90	2	70	1	22	1	0.725118	3	0.473373	2	640	3	1352	2	306	2	422	2
395	1057	2	211	1	113	1	58	1	11	1	117	2	0.813559	4	0.450736	2	398	2	883	2	144	1	177	1
396	133	1	66	1	108	1	33	1	5	1	7	1	0.814815	4	0.371429	2	52	1	140	1	22	1	27	1
397	1078	2	640	2	174	1	64	1	66	1	100	2	0.768657	4	0.429844	2	386	2	898	2	206	2	268	2
398	102	1	20	1	8	1	0	1	0	1	2	1	0.761905	4	0.435897	2	34	1	78	1	32	1	42	1
399	207	1	191	1	90	1	23	1	54	1	0	1	0.474359	2	0.582192	3	85	1	146	1	37	1	78	1
400	835	2	343	1	304	2	55	1	32	1	108	2	0.774336	4	0.409496	2	276	1	674	1	175	1	226	2
401	250	1	191	1	58	1	34	1	6	1	26	1	0.736842	3	0.377593	2	91	1	241	1	42	1	57	1
402	1023	2	219	1	372	2	89	2	10	1	75	2	0.836879	4	0.49346	2	415	2	841	2	118	1	141	1
403	40	1	3	1	12	1	1	1	0	1	3	1	0.818182	4	0.466667	2	14	1	30	1	9	1	11	1
404	651	1	578	2	87	1	71	2	67	1	1	1	0.662857	3	0.571734	3	267	1	467	1	116	1	175	1
405	931	2	365	1	53	1	48	1	55	1	99	2	0.815385	4	0.438936	2	363	2	827	2	106	1	130	1
406	185	1	79	1	41	1	20	1	4	1	25	1	0.848485	4	0.402439	2	66	1	164	1	28	1	33	1
407	2045	3	373	1	501	3	142	3	82	2	73	2	0.760684	4	0.475844	2	719	3	1511	3	534	3	702	4
408	658	1	176	1	80	1	46	1	6	1	100	2	0.795918	4	0.517241	3	240	1	464	1	78	1	98	1
409	381	1	597	2	105	1	86	2	84	2	0	1	0.40625	2	0.541096	3	158	1	292	1	65	1	160	1
410	1386	2	762	2	161	1	117	2	83	2	52	1	0.775735	4	0.483563	2	456	2	943	2	422	3	544	3
411	710	1	325	1	80	1	80	2	70	1	82	2	0.768	4	0.409231	2	266	1	650	1	96	1	125	1
412	69	1	38	1	40	1	10	1	1	1	7	1	0.5	2	0.357143	2	30	1	84	1	2	1	4	1
413	1466	2	628	2	104	1	48	1	36	1	2	1	0.737226	3	0.481818	2	530	2	1100	2	404	3	548	3
414	667	1	169	1	180	1	103	2	8	1	45	1	0.771084	4	0.467803	2	247	1	528	1	128	1	166	1
415	619	1	240	1	399	2	104	2	16	1	53	1	0.710059	3	0.425573	2	223	1	524	1	120	1	169	1
416	36	1	18	1	11	1	6	1	6	1	7	1	0.833333	4	0.363636	2	12	1	33	1	5	1	6	1
417	768	1	268	1	62	1	45	1	40	1	124	2	0.812903	4	0.405321	2	259	1	639	1	126	1	155	1
418	518	1	192	1	101	1	39	1	25	1	2	1	0.6875	3	0.515284	3	236	1	458	1	44	1	64	1
419	1322	2	401	1	652	3	108	2	34	1	23	1	0.779621	4	0.418103	2	485	2	1160	2	329	2	422	2
420	1541	2	605	2	239	2	76	2	60	1	7	1	0.865497	4	0.504894	3	619	3	1226	2	296	2	342	2
421	528	1	169	1	196	1	55	1	28	1	25	1	0.809859	4	0.444954	2	194	1	436	1	115	1	142	1
422	30	1	27	1	9	1	8	1	0	1	0	1	0.6	3	0.571429	3	12	1	21	1	6	1	10	1
423	59	1	23	1	4	1	5	1	3	1	0	1	0.9	4	0.609756	3	25	1	41	1	9	1	10	1
424	152	1	117	1	13	1	13	1	12	1	0	1	0.5	2	0.525	3	63	1	120	1	26	1	52	1
425	451	1	249	1	135	1	66	1	25	1	18	1	0.79845	4	0.433071	2	165	1	381	1	103	1	129	1
426	16	1	4	1	4	1	0	1	0	1	2	1	0.5	2	0.5	2	6	1	12	1	2	1	4	1
427	1419	2	303	1	798	4	96	2	16	1	96	2	0.801435	4	0.469136	2	494	2	1053	2	335	2	418	2
428	493	1	126	1	298	2	53	1	3	1	84	2	0.756098	4	0.443662	2	189	1	426	1	31	1	41	1
429	224	1	83	1	34	1	12	1	5	1	30	1	0.711111	3	0.393204	2	81	1	206	1	32	1	45	1
430	898	2	187	1	268	2	80	2	15	1	70	2	0.824034	4	0.469719	2	318	2	677	1	192	2	233	2
431	1092	2	206	1	368	2	70	2	21	1	159	3	0.893939	4	0.442105	2	378	2	855	2	177	1	198	1
432	820	1	416	1	93	1	66	1	46	1	40	1	0.818605	4	0.454819	2	302	2	664	1	176	1	215	1
433	269	1	93	1	161	1	32	1	1	1	24	1	0.672727	3	0.383764	2	104	1	271	1	37	1	55	1
434	365	1	110	1	66	1	22	1	6	1	33	1	0.83871	4	0.4947	2	140	1	283	1	52	1	62	1
435	52	1	46	1	1	1	8	1	19	1	0	1	0.526316	3	0.428571	2	21	1	49	1	10	1	19	1
436	201	1	146	1	21	1	13	1	21	1	0	1	0.765306	4	0.520661	3	63	1	121	1	75	1	98	1
437	656	1	348	1	223	1	43	1	10	1	31	1	0.715278	3	0.400922	2	261	1	651	1	103	1	144	1
438	435	1	190	1	71	1	30	1	11	1	58	1	0.688312	3	0.406015	2	162	1	399	1	53	1	77	1
439	510	1	235	1	91	1	52	1	32	1	61	1	0.884058	4	0.463007	2	194	1	419	1	61	1	69	1
440	259	1	144	1	41	1	29	1	18	1	2	1	0.609756	3	0.5	2	116	1	232	1	25	1	41	1
441	639	1	102	1	48	1	28	1	8	1	69	2	0.8	4	0.417563	2	233	1	558	1	104	1	130	1
442	595	1	201	1	52	1	34	1	20	1	11	1	0.777143	4	0.450704	2	224	1	497	1	136	1	175	1
443	926	2	350	1	97	1	81	2	15	1	48	1	0.690909	3	0.469865	2	382	2	813	2	114	1	165	1
